step,mean_vulnerable,mean_constant
778,511.4640749966674,509.9598118300887
779,510.7628766542655,510.5199850095375
780,510.4370871836987,510.99063215767876
781,512.7555712414913,513.0463216013934
782,511.78914851280786,508.9623672962833
783,509.828959980913,510.7143271652245
784,510.415800158047,511.7254988789823
785,511.6320072239382,509.6115170125704
786,510.7856932303714,513.3873543451832
787,511.55467560967827,510.52075479321815
788,511.58758676590134,510.4876635317161
789,510.3950054196597,508.96479242436027
790,509.8196776069338,508.95170971958856
791,511.37982434462396,511.445790961621
792,510.7057545885113,510.99215095914155
793,509.13592748227074,511.6113425778982
794,510.49385007972177,511.78999604397325
795,509.5489255182868,511.8850425204752
796,511.9201636865962,510.468571443494
797,510.72987524161874,512.198972898185
798,510.9651664932767,513.4259154045426
799,511.2394042372332,510.52801364222796
800,511.2610614993336,511.74309495721263
801,510.25204601162955,511.8453674670994
802,511.01305438482535,510.0455529766208
803,512.4549175742292,509.2890028608793
804,511.39156623389687,509.9364190781873
805,510.5455424785234,510.99030898188414
806,510.27097874985327,512.6974313833243
807,511.64470216364174,510.2217230721662
808,513.1009212614247,510.13775110308063
809,511.95193705881724,512.1487069657605
810,510.3916133644716,511.0647923142902
811,507.9937568486256,510.91265009889236
812,510.86378069832136,509.24785729910013
813,510.42741498296544,510.6958052935028
814,512.411775870689,511.79931235405326
815,510.9785854600141,510.3602074369915
816,509.61589772601167,511.97434435795964
817,512.9273750119195,510.31278895931626
818,510.48113100627853,510.9985393619784
819,508.2039999256151,512.2808557149807
820,510.9623262143133,511.0591867666479
821,510.01702379832386,511.1070935133583
822,511.4178673071808,511.4320115608148
823,513.2841165465147,510.647066430523
824,513.6181526051618,510.3307998174183
825,514.5105489708152,512.2924194749913
826,509.91252813823615,511.9175854128932
827,509.2201392278885,511.40434723966075
828,512.5463539560353,512.5964194900836
829,511.74644468386714,511.2464150828297
830,511.98415832854886,512.6479419544441
831,511.4483580035038,509.34942077233114
832,511.13321344931114,509.4499899160756
833,510.290650775864,510.2906094819378
834,512.5735909292655,511.81678604136374
835,511.00303252780606,510.5098688047605
836,511.20844187744234,512.3557405556568
837,513.1469195904414,510.20127320027785
838,509.7866990585396,508.98030136686526
839,510.79642989932523,512.1167409750987
840,511.6084839212326,509.77150289923446
841,510.3019782728024,508.8208622233852
842,510.6718028605482,510.7215913534051
843,511.9094446264199,510.83331123146064
844,508.86038549526256,509.3946233204333
845,510.66156968935877,511.52666374610453
846,513.5329214591693,511.939763932115
847,510.67583676172393,511.1150615584764
848,512.4747013471226,510.1879228582262
849,512.8707782416145,511.0921604355808
850,511.81148690592573,510.5049471831018
851,511.47680131244067,510.5351649108148
852,511.4901003000017,511.8856417738612
853,510.0856906468752,511.25387791355905
854,509.30107109519537,511.5773297340121
855,510.3929919151721,512.0782955835481
856,510.4637275132303,513.5263432583373
857,510.68753180714884,509.26568465706737
858,511.1395155839755,510.1826449324563
859,512.6897631817866,512.6911895629448
860,510.72651123739286,509.03006096321496
861,511.08554853344646,510.04821247151546
862,509.7112212514441,512.8827664550925
863,508.0142931125745,511.6233106710625
864,511.46071605473855,514.0096757257861
865,511.39728945530817,510.90310756439226
866,512.1974927167629,511.9366270726138
867,512.1996486876053,511.59782068825353
868,510.6303982290759,510.6515043540583
869,512.9096057490917,509.4319365548101
870,511.03817544439534,505.6975515872113
871,511.44067659442607,511.54273523171395
872,511.7417540757653,511.12278712683195
873,511.5957117117196,509.9100570610029
874,510.78616217180604,512.7297106783873
875,510.95428335337635,508.912620686606
876,508.74124709466065,509.7650564828983
877,512.1253558927407,511.56312288602544
878,510.38075907152756,510.6394549189716
879,510.15153278706623,508.311806330353
880,508.90737125702793,509.719244081372
881,509.84540777065047,511.61796172580364
882,510.52191052957517,509.55290209558694
883,509.7790664000589,510.99446484184676
884,510.56681619873376,509.2921193612105
885,510.0064128104439,512.3802441707655
886,512.1958127491326,509.2432416929095
887,510.49583601993663,510.9181875518585
888,509.18099223704075,510.310410728282
889,512.1777824602349,512.2659227710201
890,511.7124195200388,512.2989371204735
891,510.7842623409015,512.2632591566507
892,510.79327798240973,510.5079467387373
893,509.7525325737684,511.68150957211174
894,513.5267041334026,512.1071929355329
895,509.77068041280427,510.540205696799
896,511.2462743932512,509.04160729227294
897,510.81530616076907,508.19524929774093
898,510.55986326958526,510.06460578142713
899,508.8213382249905,513.1594470589387
900,509.9438851825688,511.33068237080124
901,510.73538286534205,510.20251849728004
902,509.69670757319506,513.8274877199455
903,512.9037598678203,512.1847779794053
904,509.2153666762473,512.0044218175487
905,512.7135126418058,511.51157644013756
906,512.0173671396832,510.3499282602284
907,512.3132699419948,510.6887881752737
908,510.80301442191035,509.52733325478187
909,508.3640858642945,511.51290006010834
910,512.0122536391882,512.5423391240346
911,511.30648479611534,509.93905215009437
912,510.19815172459715,512.1663300582039
913,509.4669348184286,510.55805291724477
914,511.58873037395773,508.6910230647064
915,512.3943069593876,511.11724057541375
916,511.39455544694744,511.5394501619624
917,512.0581687771278,508.0996322452667
918,512.8532313291303,511.28374456375604
919,509.6771156118329,513.3533388629708
920,511.3364882275682,510.8590529144873
921,509.4514097117779,510.15974562736915
922,509.46350235319017,509.78469348204527
923,513.3355989525555,511.38418220561357
924,511.55344925178605,512.7112734956918
925,510.47861511541373,510.5890302355496
926,510.17440144993503,510.32653185822545
927,509.82262334771065,508.700823762706
928,512.6720709144124,511.1117533831647
929,510.63912411619424,509.96486349323027
930,512.2950154584612,511.0602781994401
931,512.9973305987737,511.3350276092275
932,511.3885068017652,510.06152352824535
933,510.98643864627337,513.2075934577481
934,509.8830747282835,510.6349587347917
935,509.2568012016345,511.1597565977254
936,510.58444607988775,510.9704147149924
937,513.6406150659539,510.33390417487925
938,509.44617706269344,509.7746663197263
939,508.72978893307715,508.168766840464
940,509.17042501618056,511.095894686903
941,511.98766039609103,512.3992482409442
942,511.0292660911593,511.0244960388765
943,511.83904761718674,512.3866202867666
944,510.60224317477406,510.96334691697626
945,511.6323959718259,513.0694341655823
946,511.33156878380464,510.5378520993328
947,509.92857514976487,512.0616300946883
948,511.03526191755617,509.9147009977186
949,510.3691745005295,511.55956481956974
950,511.2262873323924,513.2488713077971
951,509.36554835495383,510.94550757361594
952,507.7604113591507,509.76981150319324
953,510.3076851943176,510.5304921310706
954,510.74516500973687,512.5868635521297
955,512.0304500485843,508.2030552782099
956,508.9544835919556,511.40302516819145
957,509.3776209558052,510.9178993630956
958,512.6492828684783,510.8172652857644
959,508.22823868119383,510.1199771729629
960,513.1884767148537,512.4399827687704
961,512.6645688288335,511.976258360134
962,511.68212697213244,510.8201030565742
963,512.7862459317646,511.6867608787288
964,511.3096987765259,509.61276069168787
965,509.71547162024956,509.5331499062635
966,511.4629352602999,509.6392545205537
967,514.0483298082922,510.68618223978643
968,509.1173517009999,508.9279791647324
969,511.0614574157468,510.02285073921684
970,508.84102829311394,509.7685211279533
971,511.8656200125574,511.4729011735039
972,510.8930066897993,511.6106533290396
973,512.555179475928,511.1528787840665
974,511.42554823274435,507.343698654695
975,509.4654776824149,512.4117752148471
976,509.3228490266262,510.3712391422361
977,509.4163927423061,510.52638089088464
978,511.7813947581692,508.09968006522143
979,511.44522400107684,511.0726894716781
980,511.10405351766724,510.6532017621366
981,511.0928158405657,510.25763252499735
982,511.258312604069,510.4928624543636
983,511.05552006798047,511.58190562604887
984,507.44786428809533,511.14969253999334
985,512.1762787967749,509.26877405259916
986,510.8091868480714,510.48770701998876
987,511.85329345308145,510.2532836483774
988,510.49172659309426,510.9651778325908
989,509.03007738504266,509.5222258418999
990,509.87608870769026,510.0277114849062
991,508.9129713664481,510.07831570166337
992,510.53176146979325,510.2386837089573
993,510.65480905407634,511.39928007175894
994,510.84543951248787,512.4441245242438
995,508.3512446629127,508.66550027037516
996,511.897508752506,511.65271362781215
997,510.2509211261069,510.16197632218245
998,511.0601691568019,511.45261031082765
999,509.7035139775684,512.2609550605353
1000,513.6819879472972,511.4484687645149
1001,510.26951148999234,510.7650123963157
1002,509.44262190641194,515.199715634713
1003,510.3899600859616,511.2319060382056
1004,507.7299180933485,509.16099950869943
1005,510.15700498400963,508.94373418833277
1006,512.4010858028246,509.33275568219
1007,509.96162235372805,514.8828779523495
1008,511.7072513230276,510.5616003479324
1009,511.0701362136246,510.9984061697726
1010,510.35845314624004,508.04218915589405
1011,509.42989529015875,511.70506546477884
1012,512.1135612446385,511.2666739270901
1013,511.65478383974056,513.7406959826817
1014,510.74595647279335,513.3418905467305
1015,509.91113972253214,510.00313647664035
1016,511.28663940094157,510.97850780222547
1017,511.7674164552675,511.28574609298465
1018,511.1525096284251,510.1236158057922
1019,511.1291444855036,511.03447309877754
1020,510.2075318458931,511.65003958160264
1021,508.8474487985582,511.80835518091317
1022,512.4509140588934,509.65786003852594
1023,510.67323692655793,509.6335617574588
1024,510.7490150591961,510.9883284362293
1025,509.5677799802353,508.80112160995884
1026,512.5646306302256,509.40080071718063
1027,512.8514212455786,510.49579157885677
1028,511.36498240251296,510.59606349532464
1029,510.9148431529187,508.76588946037197
1030,511.4249181470994,510.7049459728916
1031,511.50771618250303,511.809145643266
1032,511.04966310926085,509.5979206735537
1033,511.6809409885344,511.9958047093064
1034,509.9412698830977,512.2373683538702
1035,511.0654392341147,510.6792663201936
1036,510.7707629397174,510.8483591290631
1037,511.2594712815936,513.5604991171924
1038,510.51728481735404,513.063000448001
1039,510.71464534266494,510.4693578543829
1040,510.0955458896867,509.93420187478364
1041,512.1138731472697,512.6951572088714
1042,511.38305478968437,513.1131900464769
1043,512.2059360491645,511.3240966509432
1044,510.7401706590095,512.6623759170234
1045,509.3537854299917,508.9273970537299
1046,509.49976382356624,509.80241330342534
1047,511.5838377686369,510.9229400867915
1048,512.208989850425,509.73329135673356
1049,513.1892192840119,512.446671467079
1050,510.51188449158315,509.2353420730212
1051,509.1327742533584,510.1845631742123
1052,510.5305166977152,509.4698895781626
1053,508.6702359966133,511.7379609777287
1054,509.87729029729496,510.89366375119863
1055,509.9394317211152,511.69961224141764
1056,509.4760069636668,511.0624151723991
1057,511.9958394416239,511.2290985658169
1058,510.5151767751632,510.56094237024865
1059,512.6457008388467,510.279504558324
1060,510.63476694459035,513.3368935928846
1061,511.4095901522499,510.670691424036
1062,510.9436805084923,509.7974353877393
1063,511.21258593652027,512.053386350012
1064,511.79686820232126,511.47233655120516
1065,510.9977889169067,511.211586617428
1066,509.1124199014134,512.3343026810243
1067,509.36813067923134,511.4426051971246
1068,512.9305917774775,511.03426604104686
1069,512.2217458160856,512.4991858415862
1070,510.5108671509905,510.3165741671683
1071,509.3164352519492,512.5311809088488
1072,512.1048510807093,512.5877774500688
1073,511.12695046367776,509.7580980859784
1074,511.46948681079976,512.2707796771512
1075,510.91957116148336,512.0888878834513
1076,511.884993189641,511.1101513205721
1077,511.8445476498771,512.0581103058659
1078,509.98157715292433,511.2103221743025
1079,510.72132665892536,512.0684792840922
1080,511.4423822987104,511.0588097642564
1081,511.5144500457406,509.744460038788
1082,511.0873176611029,509.448162915623
1083,511.87693125998817,510.4814372694011
1084,510.4646131541917,513.3587900641375
1085,509.85824375534827,511.4592740782483
1086,510.7256457985424,509.55243109467796
1087,512.2064093875043,511.1122759353965
1088,509.6243371482435,510.79369061155876
1089,512.5233726302762,511.4086203881687
1090,510.6266370319925,509.906386625626
1091,512.8084892085625,512.0880129166661
1092,510.6445673186266,512.2161707922013
1093,510.5315987730221,508.80845272944
1094,509.66021687611095,509.5946333963492
1095,509.86309980264167,511.3126622907596
1096,510.04652219345803,511.64872262946176
1097,512.4271222008102,511.30830175448335
1098,511.8687546979922,510.510224013143
1099,509.93063312324114,511.3522154119301
1100,509.8873019022476,509.1657251778341
1101,510.2263511405821,513.0558563724411
1102,511.1170080972821,512.0189377973055
1103,510.4446488227816,511.1506582373468
1104,513.1429883378224,512.4505095444277
1105,513.0143376473048,509.85122773537734
1106,511.53154291614123,509.9224394235034
1107,510.28847142683213,511.60048555353984
1108,509.39196893135346,508.8432215716876
1109,511.49500696431215,511.5929599491175
1110,510.2234347440959,510.1648457781733
1111,509.95223150980746,509.28872496314307
1112,513.1620750741699,512.2434609626008
1113,511.9325273994276,512.9732410246901
1114,510.3218401622847,508.9832636893077
1115,511.0848565403668,512.2625356391393
1116,512.9678544559514,509.5952450108404
1117,511.42783612028626,509.8855991221168
1118,511.51216493335454,510.49804170554745
1119,510.34984030744766,509.2801802922182
1120,508.276539506623,509.2942119611561
1121,510.32020283548974,511.41043755324546
1122,509.7594936480109,510.0285687055893
1123,511.63583743623974,509.4236444502126
1124,509.9955555432582,510.1064377907743
1125,510.4752001321003,510.4441261973461
1126,511.3493741356045,512.0522377494572
1127,511.1162492249041,510.390550761586
1128,511.0112363915967,510.72346468481953
1129,510.4674380009936,510.37615077897226
1130,510.74798534667235,511.68679516443245
1131,509.686277248315,510.4798086593559
1132,510.413359870064,508.52824042960526
1133,512.2966397638979,512.2637643731225
1134,509.61512596475234,512.3599891968582
1135,511.1112583590138,510.6894789158444
1136,510.15070887545374,510.69282696099634
1137,511.4379445507519,512.28795693786
1138,511.2165873171259,510.59769983840613
1139,509.483867230315,510.2979703946918
1140,511.06991936153867,510.2693654201496
1141,513.2826978854638,508.9885621619919
1142,510.4940218656507,510.1734989640418
1143,510.27899303374426,511.69852614509904
1144,510.8946003885017,510.42920844894405
1145,511.79626123897583,512.5264571873613
1146,509.5357831758115,511.7448586138205
1147,512.5174033126192,510.6653396249902
1148,510.59227499968694,511.15511936879045
1149,512.1600533403375,509.42907693983466
1150,509.86546356748556,511.43498564142016
1151,513.3059191045172,512.8751304885727
1152,512.4018812689511,512.5165504562461
1153,509.6329126177093,511.56103550979896
1154,509.6464244461343,510.7003402186603
1155,512.055475067421,511.1697976173926
1156,513.4323715493863,508.9720686795264
1157,509.8357370487768,512.4222956480172
1158,508.6608630022881,510.275817702713
1159,509.8533134152621,511.80450511952677
1160,510.9743332286656,511.4401117026608
1161,510.9594858594992,511.61552578784216
1162,512.5320963473143,512.4365555423825
1163,510.1673850885966,509.5466026129424
1164,511.9219912688888,510.4120851781877
1165,509.9456838336639,510.6532000351622
1166,508.9846321967041,509.4532000695473
1167,512.0123936204676,511.0737992154661
1168,507.9917906264357,510.6221287629891
1169,511.71430111396853,512.8518627275965
1170,511.2047416626886,510.0451597467511
1171,509.36484167458053,512.0143734520356
1172,512.89716467374,511.60344596328434
1173,510.13719769806136,511.1937091320374
1174,510.58538395137475,511.3141163266234
1175,509.15713650503943,508.4312986748685
1176,509.2502302639189,511.00158270737273
1177,508.2111672198571,512.3355222510222
1178,509.1814406032415,511.5944698624142
1179,511.17190882539893,509.71530108669833
1180,508.98045904924317,511.12099935180214
1181,512.6392668068378,508.5986932465888
1182,509.959567755228,512.7289789841066
1183,508.8218994760277,511.82940446722756
1184,511.8120013657485,509.9645629311657
1185,509.479766986381,511.36933818355095
1186,511.7572898253637,511.78425004175455
1187,510.9315092054092,510.2531661437056
1188,509.0358287561843,511.2940919769116
1189,509.93525099527375,509.5867080158555
1190,510.97839019382695,510.436459362174
1191,511.4582420165441,510.4981383726734
1192,509.329201714597,510.6127392384633
1193,512.0599872527861,510.0814878439786
1194,511.14612270925727,510.3934235047149
1195,510.9902919958037,510.002074831414
1196,509.8566097536235,513.9841633792453
1197,509.82639420130863,508.81982452072367
1198,512.2093115721308,511.95087210943177
1199,510.83316237388317,512.0202965269583
1200,508.2775310933693,510.5274262203985
1201,510.62185245277954,512.5141804125831
1202,511.25272614276463,513.3151590926477
1203,511.3259176192072,511.39998200395894
1204,510.66950538188445,511.8877789998299
1205,512.3188815565628,511.6088929851095
1206,513.6038194766672,510.2953952840423
1207,511.2348717227758,512.8428864347082
1208,510.52570935570674,512.23937029696
1209,512.1794525356474,511.85061306449467
1210,511.6285333050591,509.3880152126865
1211,509.931197501173,512.3544110818378
1212,512.5374483342525,510.18864039977603
1213,513.8048195034219,508.4939589174284
1214,511.7263179659403,513.2439522874371
1215,511.09190070570526,510.4610651049241
1216,510.1416722830416,507.2664874337919
1217,512.0936736049798,509.95948691237516
1218,510.55973343507804,511.7075020420016
1219,508.1586827403011,511.2890958101802
1220,510.8448697890573,512.0418362223785
1221,511.19631319947143,509.79985701144557
1222,511.3091226615821,509.60262551461057
1223,514.0405577514784,512.6907012041376
1224,510.07482869407033,511.275241316631
1225,510.84439888208794,510.91793292604075
1226,511.06453632576023,511.0616731687839
1227,510.7072954244351,510.7318907281728
1228,510.8763438653903,510.2585707597491
1229,510.11041124638575,511.5707473198066
1230,511.3718352985157,510.93481753519404
1231,511.59624930588683,512.9559510868622
1232,507.87879498283803,511.14518562195815
1233,512.4953998174365,509.5324618817967
1234,509.9292910809498,510.59714264394063
1235,512.6446607568768,511.65516350048256
1236,510.53127597323606,511.1849151198204
1237,507.4193493946132,513.7129855316349
1238,511.0239108029034,509.78289580405493
1239,509.59543432588157,511.14002789909796
1240,510.6629944706288,513.2630839216375
1241,510.24834503652346,509.67763357694446
1242,507.7193646218624,511.4679078541096
1243,510.9467992328271,513.4400621992771
1244,511.1190388939428,513.9743426060153
1245,513.3166510953355,513.0416068787347
1246,512.3310809954745,509.7377488012778
1247,511.4424401948588,509.04481345626107
1248,513.0427518490644,510.400041272668
1249,511.25856802402336,509.7279134332477
1250,510.5122231330189,509.5349989540746
1251,509.18501543977,508.9094578734619
1252,511.03910722218194,510.2175697230764
1253,510.35902221761364,510.76711288446035
1254,509.68478393360294,511.21858395930013
1255,512.8130698607952,510.1325057236372
1256,510.83921843359946,511.26080729134156
1257,511.09861723639364,509.92922171395145
1258,511.9570067744285,512.6993165609518
1259,512.1589838176109,509.1587589237676
1260,511.61159247166137,511.1128859858034
1261,511.38374379995116,511.4358219884789
1262,511.3260283670026,510.45203790056644
1263,511.5509408715535,511.45942543701454
1264,513.1638663027308,510.9113862551212
1265,509.57140112558,512.1960721754556
1266,509.1326351820366,511.0079938045434
1267,509.0223227856838,508.88685461875025
1268,511.3929042951377,510.662636386424
1269,508.3678582733204,512.4818441778335
1270,509.50565799791144,510.82537479178853
1271,510.8057690742612,510.1476785316128
1272,510.5728631512831,509.82454155585253
1273,511.8992204138728,512.088988489272
1274,509.3849619611827,510.8600920146939
1275,511.84489980912554,511.3629510399879
1276,507.66775886116955,510.61169971730834
1277,509.89623565790407,511.71593284324445
1278,511.04783112589763,510.03056028442575
1279,508.40548215713403,509.49482128924
1280,512.3229919100958,510.06362950842316
1281,512.246062733027,510.0847543933476
1282,511.21717399337825,510.09873699118646
1283,512.1901656955536,510.81447031230397
1284,510.4903974789578,508.92271233123773
1285,511.0069752466306,510.343504024971
1286,512.1530917629582,510.82196028277906
1287,509.8161473375471,509.1766472918219
1288,510.10317592624233,512.6183221456125
1289,512.6582720181523,512.8489864260625
1290,508.3040796677605,510.8776101698762
1291,511.55099117879075,512.1656882964927
1292,508.1824492190264,511.86735144313997
1293,511.5362523390506,510.81201084153474
1294,513.1012716721883,509.78208684141254
1295,510.9178117635728,514.1450666396727
1296,512.8024752256424,511.6183453613869
1297,511.2559713423482,512.1936424840243
1298,507.38245352749857,511.50614392981913
1299,509.6241066550301,511.0654875331216
1300,513.1690239155567,511.0594598660329
1301,511.1574542275255,508.17229316093403
1302,510.333261989793,508.9423393819449
1303,512.0034891681271,512.431245029779
1304,509.98884161725476,511.5481276610086
1305,508.171894742646,512.0945535244491
1306,510.4229597558748,512.8644588888035
1307,513.5263528010126,513.6347069063978
1308,511.9654862258052,509.47884248486304
1309,510.17998569478823,510.46599549418295
1310,510.03286622735214,511.15477943758617
1311,511.43053564495426,513.4027014527671
1312,511.4091025334125,512.6886718530235
1313,512.3259234423547,509.9594524504419
1314,510.1630979293249,509.89380683277267
1315,513.498293067149,511.2356903600959
1316,510.3038934118147,510.02570780090804
1317,510.66272840940735,513.2273964036937
1318,508.634544182058,511.1165216566832
1319,510.4913892395935,511.0791255054509
1320,512.9453984494066,511.29058234821207
1321,510.40974722988955,511.76427066179446
1322,510.50766645790776,511.46554555976587
1323,509.6531004799953,510.72655392348827
1324,512.2160875068782,508.69338395102125
1325,508.32899593324845,513.2486876945837
1326,510.48931052200993,510.6418220488189
1327,512.876156157186,508.55223287856313
1328,510.53175777978777,510.9879439616662
1329,509.2848214602492,509.36999068522505
1330,513.1339405080606,510.7168268330695
1331,508.59489041829033,510.63904636650676
1332,510.53694623797725,511.6896833432804
1333,508.9840953883922,509.0326101852123
1334,513.2554438495991,511.093896550012
1335,509.86539488385927,509.56110765980526
1336,513.9994166360036,510.49268728028653
1337,510.85510185589527,510.8706653221367
1338,512.2324330120836,509.1433014305777
1339,510.23528244999443,511.0273874842515
1340,509.01560292601306,510.3482912590575
1341,510.15156826175195,512.3343039447681
1342,513.1699328157141,509.30780772012434
1343,512.0903547256646,509.1755774147472
1344,511.0007583586607,512.6200890522689
1345,511.29258166894414,509.1716041284009
1346,512.0307564972222,513.5524000339126
1347,510.5824563386263,512.3207287391481
1348,511.1083892410525,510.27717429430805
1349,512.6236164717701,510.6756612713024
1350,510.900687350039,510.6300520532583
1351,510.3071436603449,512.4124587703004
1352,511.41110557733504,512.6509535035487
1353,510.6061586885619,511.9429643156525
1354,510.2046392782504,510.7159323355342
1355,514.0215769366581,511.3002295280939
1356,510.33102900184963,511.1384235126298
1357,510.0146659448977,510.6686255574111
1358,511.1776814350422,513.2008355530704
1359,509.29716797725655,511.140059667674
1360,512.674676258838,510.91939725882617
1361,512.0620666264269,511.3720358868005
1362,511.5418857783109,509.98226205287114
1363,511.3406058164237,510.59216632758876
1364,509.986601782888,510.7391116735151
1365,509.0737043967845,510.6568394671953
1366,509.68311343065784,508.8217341321205
1367,510.6938019753689,513.8782145523513
1368,511.84431499738537,511.40859796374997
1369,510.17515195733847,509.5971594484157
1370,511.21381468795056,512.9048983588419
1371,510.90322260093916,507.559399140221
1372,512.5291078569337,511.39829784377673
1373,511.8762316663625,512.6228734765727
1374,509.334153059347,510.84689115081613
1375,512.1831119329839,509.8559851323367
1376,512.1493883497266,510.5690508880485
1377,508.9988915667282,512.2533617027926
1378,510.9418125264032,509.6571615855167
1379,511.21324813728194,513.6456094854417
1380,512.3805577611065,509.4110228396378
1381,509.70942209469007,508.6890262040828
1382,512.5811464414021,511.42121298548426
1383,510.77264678515115,514.7401980871268
1384,513.0148583459303,510.6824519553555
1385,508.4097484607228,511.09711361093156
1386,511.1050168156361,508.09689408675496
1387,511.70696833493855,511.4874629162997
1388,512.1574758226662,511.95987840343867
1389,513.8919805698612,510.67691687203256
1390,510.1545786419075,509.8845735888292
1391,511.3829415264879,512.2719739695023
1392,510.2605250934121,509.4435461839383
1393,509.55274939726127,509.8586577837333
1394,511.48453096055755,509.63148912730304
1395,508.9539280400108,508.06175769431155
1396,508.71282868728,508.95339654411015
1397,511.6642462833147,509.9824837189782
1398,510.9523392670037,511.46926205452695
1399,511.57991679555107,507.915116045741
1400,512.4675870974686,510.37377229746625
1401,513.3284404184022,510.741296035084
1402,513.4908196740208,511.30838001574324
1403,514.1352236956455,510.27131685785696
1404,513.2272806952674,512.0308204692861
1405,511.8501866044755,509.97267975220177
1406,511.0236543713453,511.6424373155637
1407,510.705472148576,512.0777823830274
1408,509.0227844589117,514.1568801014316
1409,511.1002329802845,510.60967111736613
1410,509.31914179937917,509.62034992565566
1411,511.3873005645072,511.6484103339768
1412,510.09241642042383,509.91522141595857
1413,509.27980118273877,512.6666027459199
1414,511.97670637149344,508.6924554732324
1415,512.8821957682687,515.1436193017391
1416,510.67684093855223,509.1657562088492
1417,511.33664315563897,511.73460886336727
1418,511.1710680465701,512.5158852845818
1419,512.6119712645104,509.61933090520836
1420,508.0209418844016,509.82362746922473
1421,511.6808272336684,512.2656496501469
1422,510.9110751506758,512.2500768434722
1423,511.4446147971896,512.5519571250245
1424,512.8472484446692,512.4549007082586
1425,512.2401506902107,512.1944201542095
1426,513.19137840362,514.0204547368429
1427,512.0872963136064,511.66911582876037
1428,511.41140220124527,511.4688366236473
1429,511.2059582288042,511.1304795045027
1430,512.4320717772486,512.0501445662593
1431,512.3450968051137,511.8842009013533
1432,509.5366957566671,508.8592480052768
1433,510.6540323390342,509.6970964772546
1434,507.4902810391128,510.8111902981197
1435,510.4213396403366,511.5730403885266
1436,511.3504166698881,513.1819737472028
1437,512.2382289091231,508.877299813651
1438,511.99700845378413,509.9420533680326
1439,510.8279693376359,510.5155191652813
1440,512.1567749561808,511.3941032872739
1441,511.9639690888414,511.3127135166034
1442,509.3019617647044,513.4045300579725
1443,511.515062003349,510.97785481461045
1444,511.43814911658245,511.5788952509118
1445,511.7789861126199,515.1054918917832
1446,513.3125423367338,516.0119398571575
1447,511.00186372717485,511.9902415135371
1448,510.97679810928435,510.87765893041563
1449,510.67632090265795,512.8192612102583
1450,511.2092656089211,510.00185253460415
1451,512.176315299952,513.1341960590788
1452,509.62495242434244,511.8317385064667
1453,511.70284026043885,511.2924205872925
1454,512.4556992669928,507.31041717782256
1455,511.94654267130556,511.9397731982519
1456,510.9844083111608,511.5183522071886
1457,512.6960089708062,511.828880631034
1458,508.92476875934267,509.89390230929206
1459,510.7669416941652,513.4497169341352
1460,511.05582945918985,511.694335928877
1461,510.6399807462681,509.46585133759345
1462,510.35337794407474,512.4740869874457
1463,511.3379567519741,509.94941116146794
1464,510.6847768721745,509.55262689393305
1465,510.9844104181323,510.6113716210601
1466,511.7061547735424,513.3863062142914
1467,511.8912400478501,512.8490919332772
1468,508.2157800644378,511.03167478380766
1469,510.34189005287664,509.07160825815185
1470,510.66561659792575,513.4342170352095
1471,507.1688948297658,511.12742040781956
1472,513.9533857094306,512.6442077583931
1473,511.00965717419456,509.7489950000289
1474,510.11635738619304,509.70850099524637
1475,510.1663756693549,509.957944777858
1476,510.2522774825018,509.8495890339795
1477,509.3871239133151,511.59046683284714
1478,510.7781542791151,509.8018145080349
1479,510.33642834599664,509.7890659340686
1480,508.6102919652762,509.1818334659421
1481,509.1754091124122,513.3828797727604
1482,510.4921632312734,511.8470390701812
1483,509.39439586639736,510.17564993379057
1484,514.1855116997158,510.5998936537462
1485,510.3296845464083,509.3839599684755
1486,509.93329010534933,510.7710250953585
1487,512.5583070295222,511.3129322423847
1488,514.3207960346629,511.0942826590477
1489,508.76893354337557,510.7548294504504
1490,511.27573933110244,511.3277318593236
1491,513.7512728792883,509.26549251083867
1492,509.922356067691,511.1159664495051
1493,510.83529215234233,510.44962331493025
1494,509.46070132954833,510.74338582640416
1495,511.26915033250793,511.9423179365034
1496,511.88321092949076,512.6949322503632
1497,510.5476148977939,509.6826443408638
1498,511.38435255824396,511.0808287218389
1499,506.7108937440133,511.0594522135054
1500,510.34556167116216,508.7168568316773
1501,511.3642143813369,514.6792343990085
1502,511.1815722070752,510.2385952775324
1503,511.8490344311456,512.2567629824363
1504,511.74991741004635,511.1342144925517
1505,511.0302815327859,511.27156241634367
1506,509.9302797320528,512.5826209487178
1507,509.6231696883724,509.54411772594585
1508,512.7366825358954,510.1217881175344
1509,508.46915184257017,510.2429984019497
1510,512.9421831747438,512.2213875439546
1511,513.2054213929075,511.14394305982916
1512,510.65336190554314,512.0398330301571
1513,509.90250117203277,511.4605448257946
1514,511.5414681265148,510.59018433306375
1515,510.5636960674,512.4624457267826
1516,511.23848647405686,510.40630786004493
1517,512.5594478882086,510.85708120575185
1518,512.9244438142039,511.6468360844003
1519,511.58495260240323,512.946080551534
1520,508.27659294750356,511.0903828179878
1521,512.7210249984474,510.89483198826383
1522,513.1067394997888,510.6427334897125
1523,511.50378284478757,510.37460854099595
1524,511.41227973354466,510.65132878423503
1525,510.67429177907695,507.31949539191777
1526,509.19087037033324,512.0079542954401
1527,513.6142260305372,509.9104686719549
1528,511.6469623803101,511.15721933430024
1529,510.8349511399559,513.0496765256263
